step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1,word_loss,dew_d1,dew_d2,dew_d4,dew_d8,dew_d16,dew_d32,dew_d64,dew_d128
91640,22910,5e-4,0.490971,1.6339,793.85,0.5687,1.747198,1.325292,2.491040,1.461435,1.061886,1.119403,1.150853,1.289292,1.327475,1.354437,1.292343
91650,22912,5e-4,0.510205,1.6656,852.78,0.5414,1.786881,1.419355,2.626486,0.936141,1.235876,1.218215,1.097495,1.213140,1.537636,1.335793,1.520526
91660,22915,5e-4,0.564357,1.7583,932.90,0.5470,1.959343,1.438590,2.988100,1.251794,1.799547,1.325164,1.244654,1.133308,1.477880,1.424476,1.523706
91670,22917,5e-4,0.565011,1.7595,817.12,0.5356,1.900295,1.402998,2.952717,0.967755,1.482153,1.493745,1.394728,1.317802,1.208065,1.462957,1.449372
91680,22920,5e-4,0.539033,1.7143,810.28,0.5613,1.938398,1.461721,2.836782,0.903936,1.549456,1.030361,1.341867,1.441745,1.350400,1.527111,1.639837
91690,22922,5e-4,0.624621,1.8675,800.63,0.5435,2.128929,1.632505,3.371232,1.166484,1.294140,1.432164,1.304674,1.259543,1.657968,1.701600,1.648867
91700,22925,5e-4,0.519258,1.6808,832.45,0.5485,1.834679,1.370161,2.741313,1.308082,1.476997,1.234363,1.141258,1.044801,1.377818,1.352536,1.541090
91710,22927,5e-4,0.687001,1.9877,974.54,0.4981,2.337777,1.699753,3.677499,1.795919,1.628833,1.705860,1.461718,1.653548,1.608302,1.573112,1.857986
91720,22930,5e-4,0.537538,1.7118,775.39,0.5908,1.881771,1.416774,2.825428,1.783165,1.385439,1.477576,1.229400,1.221066,1.335459,1.535901,1.293448
91730,22932,5e-4,0.534369,1.7064,763.71,0.5333,1.926220,1.433693,2.820328,1.435655,1.408503,1.326089,1.177074,1.331289,1.471465,1.440689,1.442942
91740,22935,5e-4,0.560702,1.7519,891.09,0.5342,1.913398,1.412253,2.993509,1.662179,2.004912,1.575205,1.210120,1.123492,1.279315,1.574040,1.373488
91750,22937,5e-4,0.530494,1.6998,780.29,0.5402,1.838337,1.355776,2.756531,1.341260,1.125683,1.220898,1.233263,1.207270,1.288196,1.390925,1.468877
91760,22940,5e-4,0.492937,1.6371,823.96,0.5905,1.778061,1.314202,2.543238,1.128572,1.125680,1.301249,1.070238,1.218691,1.321947,1.299655,1.525445
91770,22942,5e-4,0.571216,1.7704,797.15,0.5241,1.983004,1.448656,3.073059,1.657078,1.688868,1.258875,1.311275,1.170662,1.513019,1.440875,1.455127
91780,22945,5e-4,0.541268,1.7182,811.98,0.5648,1.947881,1.378346,2.881393,1.251444,1.250055,1.145271,1.252007,1.457041,1.384620,1.430256,1.460040
91790,22947,5e-4,0.579147,1.7845,790.87,0.5485,2.091928,1.555267,3.036942,1.383478,1.716185,1.547842,1.359806,1.528069,1.328243,1.502035,1.906524
91800,22950,5e-4,0.509553,1.6645,816.44,0.5518,1.844918,1.395056,2.659754,1.274694,1.403954,1.596374,1.205117,1.259103,1.308295,1.410256,1.464663
91810,22952,5e-4,0.512447,1.6694,864.28,0.5524,1.829956,1.398517,2.620665,1.045143,0.853404,1.088597,1.017363,1.238388,1.363413,1.435252,1.539892
91820,22955,5e-4,0.533372,1.7047,879.93,0.5611,1.945635,1.456670,2.737015,1.241457,1.493906,1.434945,1.236889,1.319741,1.349669,1.520799,1.476099
91830,22957,5e-4,0.509735,1.6649,741.74,0.5585,1.787176,1.416927,2.670256,1.202490,1.348826,1.516480,1.281788,1.321194,1.305496,1.540220,1.240473
91840,22960,5e-4,0.487130,1.6276,861.28,0.5764,1.735546,1.290291,2.522594,0.810661,1.272685,1.240041,1.213335,1.214955,1.348577,1.299436,1.382942
91850,22962,5e-4,0.538599,1.7136,778.61,0.5442,1.969464,1.594389,2.880217,1.797468,1.667078,1.286270,1.305105,1.667859,1.434641,1.589309,2.032250
91860,22965,5e-4,0.542169,1.7197,819.83,0.5863,1.840234,1.380052,2.785591,1.157319,1.323208,1.559081,1.310507,1.172407,1.266459,1.390365,1.466520
91870,22967,5e-4,0.543202,1.7215,916.89,0.5446,1.930454,1.456313,2.795348,1.776384,1.645306,1.482705,1.445689,1.326171,1.385557,1.356679,1.672744
91880,22970,5e-4,0.536835,1.7106,792.41,0.5776,1.982879,1.502914,2.849887,1.706882,1.293492,1.465554,1.299863,1.515916,1.315372,1.589118,1.475330
91890,22972,5e-4,0.519870,1.6818,818.22,0.5575,1.789165,1.404191,2.640781,1.733706,1.442027,1.429739,1.348056,1.244481,1.492907,1.343945,1.433114
91900,22975,5e-4,0.501723,1.6516,901.72,0.5627,1.806537,1.360643,2.586679,1.230147,1.394442,1.662156,1.404980,1.199175,1.479798,1.289153,1.395434
91910,22977,5e-4,0.486713,1.6270,794.75,0.5690,1.782486,1.350022,2.519380,1.156799,1.271503,1.294225,1.164001,1.119890,1.474575,1.351451,1.327221
91920,22980,5e-4,0.482741,1.6205,900.16,0.5802,1.659075,1.292382,2.413870,1.470152,1.367683,1.473658,1.054107,1.143452,1.228105,1.368416,1.204479
91930,22982,5e-4,0.510624,1.6663,719.43,0.5393,1.857613,1.470108,2.679031,1.088340,1.441818,1.306218,1.296009,1.444223,1.379467,1.492654,1.466768
91940,22985,5e-4,0.541402,1.7184,878.55,0.5418,1.865305,1.432887,2.860044,1.218638,1.353868,1.358354,1.177094,1.130567,1.433222,1.437342,1.529431
91950,22987,5e-4,0.596014,1.8149,740.81,0.5477,2.030542,1.501313,3.122175,1.531607,1.708783,1.428540,1.420980,1.516302,1.401934,1.565120,1.510073
91960,22990,5e-4,0.544221,1.7233,798.72,0.5893,1.940289,1.453389,2.779580,1.321192,1.349742,1.191576,1.405718,1.231508,1.381725,1.580106,1.494145
91970,22992,5e-4,0.590510,1.8049,1110.96,0.5044,1.960999,1.542606,3.064582,1.699883,1.190880,1.457456,1.300871,1.390499,1.702230,1.477052,1.743197
91980,22995,5e-4,0.564320,1.7583,755.74,0.5739,1.945038,1.504619,2.897337,2.396301,2.226280,1.883639,1.335839,1.333238,1.456801,1.504309,1.509404
91990,22997,5e-4,0.585451,1.7958,813.20,0.5365,2.015947,1.467157,3.116425,1.118189,1.434965,1.356689,1.255166,1.361994,1.385243,1.441928,1.657303
92000,23000,5e-4,0.616652,1.8527,798.11,0.5323,2.039640,1.473062,3.300390,1.087772,1.259737,1.232498,1.293743,1.333472,1.481413,1.509169,1.720309
92010,23002,5e-4,0.533058,1.7041,820.29,0.5298,1.925735,1.450599,2.804378,1.096000,1.272726,0.881930,1.128811,1.313312,1.444730,1.387635,1.706767
92020,23005,5e-4,0.594428,1.8120,910.07,0.5367,2.017252,1.527707,3.122358,1.038615,1.257907,1.159582,1.469483,1.453345,1.567344,1.531386,1.571014
92030,23007,5e-4,0.514190,1.6723,743.95,0.5468,1.957410,1.432701,2.753506,1.334331,1.140087,1.497777,1.197036,1.287483,1.403678,1.509491,1.432103
92040,23010,5e-4,0.601913,1.8256,863.24,0.5377,1.973514,1.467102,3.182217,1.457295,1.515544,1.439541,1.096375,1.343948,1.479892,1.389295,1.718870
92050,23012,5e-4,0.514099,1.6721,954.39,0.5339,1.750332,1.264731,2.672971,1.448420,1.344177,1.132993,1.446225,1.111325,1.194302,1.284850,1.240973
92060,23015,5e-4,0.539012,1.7143,782.15,0.5830,1.827012,1.371792,2.714953,1.380616,1.318594,1.456899,1.396287,1.200328,1.308121,1.365170,1.392875
92070,23017,5e-4,0.536579,1.7101,744.56,0.5403,1.899584,1.424167,2.794652,0.924770,1.466232,1.337533,1.303580,1.230345,1.426857,1.434424,1.457106
92080,23020,5e-4,0.462339,1.5878,744.94,0.5855,1.721904,1.335532,2.367046,1.514200,1.634475,1.125369,0.962763,1.224370,1.336918,1.451615,1.163749
92090,23022,5e-4,0.559807,1.7503,932.73,0.5136,1.919217,1.381322,2.916703,1.258511,1.617287,1.035268,1.181854,1.233732,1.242947,1.387508,1.515409
92100,23025,5e-4,0.600619,1.8232,971.69,0.5526,2.048652,1.491667,3.079974,1.384236,1.735091,1.635145,1.277840,1.311115,1.387976,1.568600,1.346838
92110,23027,5e-4,0.524445,1.6895,870.11,0.5444,1.793793,1.309072,2.723736,1.412467,0.841355,1.240958,1.415410,1.111654,1.348096,1.321806,1.241904
92120,23030,5e-4,0.586648,1.7980,895.30,0.5502,2.116069,1.525331,3.083374,1.717360,1.221992,1.347581,1.585996,1.385783,1.274787,1.529114,1.611618
92130,23032,5e-4,0.587263,1.7991,960.84,0.5350,1.965173,1.466666,2.998441,1.282021,1.397645,1.600224,1.567518,1.376429,1.340822,1.430055,1.389803
92140,23035,5e-4,0.598745,1.8198,807.37,0.5819,2.095822,1.522349,3.170926,1.493003,1.303364,1.418857,1.401248,1.614739,1.549739,1.462995,1.613315
92150,23037,5e-4,0.581968,1.7896,1060.83,0.5054,2.012028,1.506714,3.031183,1.687154,1.463766,1.221598,1.296050,1.367906,1.449985,1.445345,1.522563
92160,23040,5e-4,0.537542,1.7118,894.34,0.5492,1.949757,1.473557,2.788115,1.455730,1.485216,1.390005,1.146690,1.340763,1.411399,1.502324,1.504833
92170,23042,5e-4,0.520235,1.6824,798.91,0.5452,1.851187,1.463981,2.671133,1.304321,1.405551,1.547247,1.377466,1.314104,1.315656,1.525317,1.483310
92180,23045,5e-4,0.492183,1.6359,916.75,0.5749,1.739586,1.412991,2.507500,1.023129,1.026499,1.112815,1.212754,1.324129,1.238428,1.445432,1.407179
92190,23047,5e-4,0.623804,1.8660,751.94,0.5606,2.222970,1.635984,3.331738,1.550342,1.957754,1.452529,1.441075,1.654910,1.569837,1.738497,1.797829
92200,23050,5e-4,0.551173,1.7353,868.23,0.5406,1.916938,1.462717,2.928809,0.848389,1.450212,1.255580,1.242597,1.482628,1.443970,1.553080,1.337023
92210,23052,5e-4,0.538020,1.7126,772.29,0.5372,1.946424,1.429487,2.823543,1.501413,1.502820,1.513023,1.324782,1.412459,1.447083,1.416127,1.383116
92220,23055,5e-4,0.532183,1.7026,808.83,0.5533,1.940727,1.500554,2.805522,1.338037,1.164657,1.656467,1.337588,1.237488,1.424916,1.672380,1.246895
92230,23057,5e-4,0.510046,1.6654,727.07,0.5542,1.854538,1.389461,2.664888,1.282037,1.671279,1.679944,1.350874,1.173376,1.366810,1.480214,1.340121
92240,23060,5e-4,0.561347,1.7530,808.27,0.5462,1.920218,1.405216,2.935524,1.343572,1.385720,1.420082,1.214053,1.228706,1.376555,1.394566,1.323479
92250,23062,5e-4,0.506598,1.6596,780.52,0.5218,1.793167,1.335284,2.655469,1.125582,1.159170,1.339526,1.110034,1.078566,1.412401,1.357111,1.381238
92260,23065,5e-4,0.533911,1.7056,905.26,0.5642,1.882987,1.347090,2.794415,1.209328,0.953212,1.246893,1.197574,1.290562,1.243162,1.409096,1.195290
92270,23067,5e-4,0.523616,1.6881,749.80,0.5329,1.850386,1.416344,2.700120,1.324995,1.364209,1.304498,1.397699,1.193100,1.342807,1.395642,1.596516
92280,23070,5e-4,0.516830,1.6767,923.65,0.5421,1.841882,1.405289,2.689258,1.898246,1.949730,1.528503,1.033667,1.397903,1.315298,1.361353,1.496187
92290,23072,5e-4,0.509429,1.6643,794.05,0.5371,1.880219,1.443599,2.672121,1.183122,4.116297,2.816961,1.379737,1.391354,1.335788,1.381508,1.328511
92300,23075,5e-4,0.548707,1.7310,814.75,0.5703,1.948947,1.444327,2.800621,1.371650,1.689832,1.316863,1.413421,1.345828,1.475701,1.481383,1.439845
92310,23077,5e-4,0.495373,1.6411,808.56,0.5586,1.770571,1.362202,2.556025,1.380276,1.610030,1.251011,1.247604,1.198284,1.372637,1.331178,1.373624
92320,23080,5e-4,0.519961,1.6820,718.57,0.5818,1.898455,1.408392,2.700011,1.472669,1.007154,1.039472,1.336383,1.508777,1.441586,1.347203,1.513003
92330,23082,5e-4,0.473289,1.6053,774.43,0.5477,1.736566,1.328885,2.386706,1.418237,1.408697,1.169974,1.061614,1.430844,1.274297,1.401471,1.388048
92340,23085,5e-4,0.554989,1.7419,1139.12,0.5350,1.848791,1.385341,2.795031,1.364739,1.159396,0.966514,1.254916,1.161193,1.359631,1.450759,1.273837
92350,23087,5e-4,0.578399,1.7832,874.39,0.5326,2.028638,1.579191,2.995116,1.384968,1.258747,1.774189,1.405052,1.824650,1.523921,1.565046,1.471618
92360,23090,5e-4,0.503198,1.6540,774.54,0.5734,1.815178,1.489020,2.575235,1.295432,1.406859,1.941770,1.433547,1.373610,1.446953,1.530558,1.293806
92370,23092,5e-4,0.575064,1.7772,840.86,0.5408,1.963169,1.458975,2.950104,2.079125,1.583843,1.371033,1.341871,1.352667,1.380988,1.589406,1.332617
92380,23095,5e-4,0.571963,1.7717,807.36,0.5581,2.014798,1.482294,3.018421,0.967440,1.147496,1.564117,1.326976,1.298212,1.515167,1.511913,1.573332
92390,23097,5e-4,0.594465,1.8121,897.24,0.5438,1.942575,1.433537,2.984216,1.730721,1.407743,1.395380,1.322129,1.297086,1.313565,1.487151,1.480919
92400,23100,5e-4,0.521779,1.6850,783.41,0.5407,1.847635,1.342590,2.783173,1.130411,1.636910,1.277364,1.220696,1.259017,1.321504,1.424183,1.056849
92410,23102,5e-4,0.527251,1.6943,702.52,0.5412,1.945406,1.434286,2.762074,1.121682,1.038661,1.155195,1.352294,1.363624,1.404086,1.503039,1.440775
92420,23105,5e-4,0.531436,1.7014,774.07,0.6052,1.801420,1.381102,2.693774,1.249205,1.556731,1.485658,1.069019,1.215778,1.346902,1.443540,1.413868
92430,23107,5e-4,0.583705,1.7927,792.77,0.5703,2.019229,1.508914,3.009634,1.579604,1.786637,1.301806,1.352169,1.495942,1.392801,1.481562,1.705116
92440,23110,5e-4,0.578098,1.7826,851.26,0.5905,1.912137,1.522889,2.935636,1.971998,1.526897,1.141872,1.560360,1.520601,1.413110,1.376340,1.804945
92450,23112,5e-4,0.532766,1.7036,786.61,0.5633,1.777844,1.339947,2.747116,1.363447,1.289959,1.431439,1.323622,1.331359,1.340346,1.331597,1.256686
92460,23115,5e-4,0.577079,1.7808,820.11,0.5717,1.952496,1.531484,3.000347,1.441474,1.651944,1.715080,1.583722,1.324383,1.414800,1.620210,1.958402
92470,23117,5e-4,0.581508,1.7887,768.58,0.5459,1.929216,1.459163,3.024693,1.129832,1.455402,1.518342,1.175506,1.300799,1.469707,1.453227,1.545961
92480,23120,5e-4,0.503055,1.6538,885.72,0.5622,1.715587,1.297062,2.576062,1.238014,1.553044,1.218194,1.062647,1.330091,1.346868,1.292216,1.287096
92490,23122,5e-4,0.576826,1.7804,821.67,0.5259,2.030659,1.499834,3.040806,1.351983,1.657386,1.464175,1.272278,1.376563,1.399517,1.537074,1.466478
92500,23125,5e-4,0.556680,1.7449,1013.60,0.5648,1.933333,1.467656,2.834364,1.613051,1.654061,1.515732,1.420564,1.253394,1.612569,1.422221,1.525003
92510,23127,5e-4,0.539422,1.7150,778.91,0.5426,1.943774,1.415240,2.818229,1.172227,1.157930,1.372555,1.024377,1.248000,1.376576,1.465496,1.451514
92520,23130,5e-4,0.500150,1.6490,853.10,0.5804,1.769849,1.423590,2.515990,1.543653,1.263938,1.432719,1.151811,1.301008,1.371462,1.594595,1.357716
92530,23132,5e-4,0.465366,1.5926,894.21,0.5517,1.807444,1.407959,2.371889,1.394080,1.533811,1.539302,1.196401,1.489562,1.304028,1.360115,1.475875
92540,23135,5e-4,0.542071,1.7196,846.74,0.5600,1.812900,1.349566,2.798342,0.969060,1.440637,1.150284,1.372558,1.431908,1.346485,1.315336,1.282260
92550,23137,5e-4,0.599317,1.8209,944.65,0.5241,2.016998,1.474278,3.122425,1.327237,1.258538,1.465602,1.224976,1.450006,1.384978,1.570643,1.394930
92560,23140,5e-4,0.561713,1.7537,1041.17,0.5250,2.035977,1.545897,2.957370,1.394739,1.681937,1.631812,1.715628,1.596359,1.391530,1.563722,1.357473
92570,23142,5e-4,0.586564,1.7978,934.06,0.5155,2.013939,1.442848,3.032125,1.507854,1.392659,1.256716,1.133503,1.543519,1.377895,1.405554,1.489945
92580,23145,5e-4,0.555263,1.7424,760.48,0.5544,2.025761,1.554088,2.951126,1.576895,1.521273,1.737679,1.525872,1.457158,1.424680,1.643226,1.437678
92590,23147,5e-4,0.584636,1.7943,867.98,0.5361,2.015239,1.486095,3.039487,1.619970,1.690212,1.320920,1.473660,1.432509,1.356497,1.514566,1.458116
92600,23150,5e-4,0.522570,1.6864,1024.96,0.5396,1.951884,1.548227,2.700709,1.805996,2.871819,2.041372,1.487890,1.391497,1.365895,1.534719,1.512961
92610,23152,5e-4,0.562582,1.7552,816.87,0.5224,1.965777,1.462065,3.003857,1.304147,1.610288,1.823465,1.363964,1.302659,1.470670,1.429062,1.312566
92620,23155,5e-4,0.501859,1.6518,778.96,0.5901,1.791047,1.391052,2.563551,1.657716,1.956026,1.740395,1.430178,1.338653,1.276359,1.411944,1.461715
92630,23157,5e-4,0.544046,1.7230,943.19,0.5207,1.908790,1.426426,2.818975,0.856566,1.152706,1.761906,1.342766,1.407895,1.279011,1.371760,1.498306
92640,23160,5e-4,0.568498,1.7656,856.33,0.5799,1.859377,1.365375,2.924743,1.501975,1.559699,1.677383,1.435956,1.288005,1.247714,1.372800,1.441553
92650,23162,5e-4,0.489543,1.6316,763.52,0.5666,1.794535,1.373941,2.540142,1.432186,1.204967,1.059365,1.366160,1.232643,1.297080,1.349379,1.496618
92660,23165,5e-4,0.552503,1.7376,1199.89,0.5345,1.875525,1.373403,2.821126,1.046861,1.068600,1.286243,1.533407,1.323216,1.352817,1.417084,1.223840
92670,23167,5e-4,0.588592,1.8015,792.48,0.5668,2.028781,1.515968,3.105733,1.251154,1.549152,1.488645,1.244908,1.487424,1.521787,1.532107,1.517575
92680,23170,5e-4,0.527125,1.6941,878.68,0.5831,1.902083,1.451045,2.701270,1.983769,1.654886,1.723846,1.355379,1.490909,1.355178,1.401425,1.497679
92690,23172,5e-4,0.528685,1.6967,767.70,0.5536,1.854095,1.382489,2.758038,1.295422,1.070038,1.012386,1.363956,1.228978,1.224107,1.425664,1.485330
92700,23175,5e-4,0.503260,1.6541,767.46,0.5537,1.831189,1.428419,2.631199,1.983504,1.356242,1.370443,1.458726,1.400718,1.403593,1.419562,1.492436
92710,23177,5e-4,0.535154,1.7077,905.98,0.5292,1.912769,1.467688,2.773679,1.095839,0.933755,1.597065,1.098437,1.178404,1.595377,1.494420,1.433765
92720,23180,5e-4,0.538138,1.7128,770.77,0.5673,1.867615,1.422132,2.772269,1.503169,1.821708,1.484446,1.447913,1.113214,1.383712,1.412278,1.428169
92730,23182,5e-4,0.523296,1.6876,894.54,0.5482,1.895261,1.440840,2.722520,1.070686,0.987996,1.475335,1.440774,1.205219,1.308188,1.426583,1.802613
92740,23185,5e-4,0.627592,1.8731,890.24,0.5466,2.196259,1.615227,3.320080,1.788680,2.059789,1.419819,1.461198,1.574408,1.561603,1.564969,1.655175
92750,23187,5e-4,0.483885,1.6224,781.64,0.5531,1.756141,1.372097,2.482065,1.390937,1.418968,1.316851,1.596997,1.284123,1.328974,1.387025,1.304153
92760,23190,5e-4,0.486499,1.6266,742.28,0.5661,1.846266,1.364244,2.550508,1.460937,1.734065,1.268634,1.108415,1.289383,1.282247,1.464330,1.199864
92770,23192,5e-4,0.467299,1.5957,711.60,0.5555,1.762565,1.390101,2.394071,1.625359,1.917153,1.732450,1.334035,1.489667,1.419710,1.371840,1.216100
92780,23195,5e-4,0.531304,1.7011,1003.59,0.5539,1.819595,1.364503,2.711087,1.088682,1.561696,1.365006,1.316419,1.103447,1.216615,1.429560,1.487987
92790,23197,5e-4,0.526445,1.6929,752.97,0.5537,1.855231,1.458792,2.777808,0.697061,1.018965,1.133214,1.239146,1.148837,1.450587,1.564565,1.393320
92800,23200,5e-4,0.544144,1.7231,1079.03,0.5390,1.906474,1.437644,2.826261,0.901545,1.425370,1.580494,1.352595,1.283721,1.381426,1.437061,1.516256
92810,23202,5e-4,0.549641,1.7326,784.12,0.5372,1.902559,1.466786,2.911274,1.227807,2.028916,1.800719,1.373030,1.471822,1.426402,1.497890,1.439332
92820,23205,5e-4,0.559221,1.7493,820.98,0.5710,1.921695,1.448180,2.909191,1.460690,1.531549,1.316098,1.420122,1.405001,1.507135,1.403314,1.267182
92830,23207,5e-4,0.518921,1.6802,760.86,0.5670,1.800557,1.330870,2.661168,0.972395,1.121979,1.212480,1.187501,1.264947,1.288067,1.341529,1.537822
92840,23210,5e-4,0.551624,1.7361,810.99,0.5712,1.942243,1.486667,2.948581,1.169358,1.449874,1.302286,1.266909,1.463073,1.446896,1.544783,1.610392
92850,23212,5e-4,0.571053,1.7701,964.04,0.5208,2.010641,1.434784,3.005776,1.414910,1.256557,1.060986,1.384731,1.305649,1.452544,1.442398,1.459112
92860,23215,5e-4,0.577224,1.7811,800.39,0.5879,1.964419,1.462093,2.999544,1.004502,1.526935,1.256869,1.075373,1.184881,1.375383,1.551271,1.674699
92870,23217,5e-4,0.492470,1.6364,754.47,0.5656,1.622050,1.211364,2.555541,1.033163,1.035712,1.419400,1.118812,1.044245,1.192286,1.291860,1.071571
92880,23220,5e-4,0.583077,1.7915,809.42,0.5609,1.928195,1.472689,3.085395,1.208627,1.918028,1.386831,1.386913,1.511292,1.624993,1.426945,1.473193
92890,23222,5e-4,0.561384,1.7531,1003.05,0.5367,1.857765,1.358288,2.907590,1.174436,1.540142,1.014959,1.089938,1.270813,1.432523,1.298834,1.465594
92900,23225,5e-4,0.617070,1.8535,869.85,0.5516,2.050278,1.464421,3.263089,1.197913,1.194939,1.193447,1.153540,1.418805,1.331304,1.556491,1.394243
92910,23227,5e-4,0.505135,1.6572,743.97,0.5368,1.767989,1.287628,2.621298,1.003065,1.287856,1.378211,1.015759,1.256457,1.253996,1.326754,1.330930
92920,23230,5e-4,0.504774,1.6566,806.68,0.5887,1.766121,1.326982,2.646830,0.834609,1.274091,0.970662,1.361991,1.207825,1.380800,1.294975,1.458560
92930,23232,5e-4,0.582448,1.7904,833.23,0.5213,2.015999,1.500129,3.052144,1.414739,1.343713,1.635906,1.160699,1.492657,1.396557,1.479539,1.623310
92940,23235,5e-4,0.573758,1.7749,730.80,0.5633,2.104169,1.627650,3.061404,1.040257,1.550196,1.454578,1.402718,1.519850,1.691371,1.680254,1.578097
92950,23237,5e-4,0.621436,1.8616,742.89,0.5244,2.084712,1.516829,3.263596,0.974619,1.327134,1.160602,1.342231,1.458670,1.387788,1.560975,2.008355
92960,23240,5e-4,0.571785,1.7714,769.11,0.5501,1.989673,1.531078,3.000446,1.009683,1.204358,1.318248,1.205629,1.485642,1.555002,1.624297,1.384588
92970,23242,5e-4,0.547679,1.7292,890.52,0.5177,1.917319,1.432970,2.865468,1.385136,1.618605,1.540631,1.438434,1.368487,1.346381,1.437847,1.543799
92980,23245,5e-4,0.585422,1.7957,877.61,0.5356,2.070673,1.512977,3.078789,0.965128,1.126657,1.283617,1.371230,1.426587,1.412432,1.622060,1.503597
92990,23247,5e-4,0.576670,1.7801,823.83,0.5201,2.008850,1.461403,3.020015,1.199570,1.371029,1.598512,1.306782,1.328953,1.427966,1.500718,1.442741
93000,23250,5e-4,0.567877,1.7645,841.18,0.5632,1.974032,1.547137,2.987623,1.388975,1.553246,1.317584,1.328183,1.623680,1.457919,1.595042,1.603144
93010,23252,5e-4,0.586813,1.7982,842.51,0.5360,2.051208,1.540398,3.012065,1.734352,1.363413,1.619889,1.596010,1.361272,1.449027,1.567342,1.302301
93020,23255,5e-4,0.568225,1.7651,790.78,0.5654,2.118530,1.619799,2.961717,1.500631,1.144838,1.569924,1.683840,1.648299,1.306714,1.674888,1.838290
93030,23257,5e-4,0.502511,1.6529,821.20,0.5448,1.846692,1.356106,2.584771,1.234370,1.373168,1.371409,1.188481,1.232422,1.231864,1.408142,1.421085
93040,23260,5e-4,0.485450,1.6249,728.83,0.5729,1.921265,1.459257,2.602812,0.445648,0.805461,1.426065,1.201161,1.471093,1.392225,1.567750,1.598416
93050,23262,5e-4,0.510420,1.6660,795.32,0.5467,1.922327,1.519445,2.615407,1.038252,1.190084,1.231269,1.320183,1.296912,1.532841,1.539987,1.572310
93060,23265,5e-4,0.642762,1.9017,809.60,0.5241,2.324469,1.669734,3.468647,1.613462,1.926791,1.838388,1.553984,1.286000,1.716871,1.612356,1.805971
93070,23267,5e-4,0.575739,1.7784,920.21,0.5240,2.184093,1.642680,2.982281,1.492043,1.674041,2.192084,1.532103,1.480060,1.538243,1.636697,1.673442
93080,23270,5e-4,0.538048,1.7127,806.56,0.5772,1.960518,1.606518,2.745672,1.319969,1.797730,1.689088,1.715225,1.367369,1.387766,1.548574,1.793292
93090,23272,5e-4,0.626447,1.8710,768.29,0.5460,2.212072,1.612090,3.302034,1.092692,1.195783,1.492917,1.660435,1.443429,1.639094,1.549622,1.863149
