step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
3670,458,2.9999382e-4,0.933342,2.5430,50.16,0.0283
3680,460,2.9999373e-4,0.936163,2.5502,59.25,0.0279
3690,461,2.9999373e-4,0.936320,2.5506,54.56,0.0296
3700,462,2.999937e-4,0.875137,2.3992,50.49,0.0278
3710,463,2.9999367e-4,0.875748,2.4007,55.70,0.0412
3720,465,2.999936e-4,0.875482,2.4000,40.54,0.0296
3730,466,2.9999358e-4,0.921690,2.5135,60.07,0.0263
3740,467,2.9999355e-4,0.993629,2.7010,40.69,0.0279
3750,468,2.9999352e-4,0.948780,2.5826,51.08,0.0271
3760,470,2.9999347e-4,0.872926,2.3939,41.81,0.0287
3770,471,2.9999344e-4,0.922296,2.5151,41.73,0.0283
3780,472,2.999934e-4,0.898425,2.4557,48.21,0.0281
3790,473,2.9999338e-4,0.855111,2.3516,40.67,0.0289
3800,475,2.9999335e-4,0.917669,2.5034,41.83,0.0287
3810,476,2.999933e-4,0.973714,2.6478,60.59,0.0390
3820,477,2.999933e-4,0.915945,2.4991,51.10,0.0274
3830,478,2.9999326e-4,0.983099,2.6727,44.45,0.0276
3840,480,2.999932e-4,0.925862,2.5240,47.67,0.0284
3850,481,2.9999315e-4,0.974145,2.6489,44.53,0.0276
3860,482,2.9999312e-4,0.859417,2.3618,47.53,0.0286
3870,483,2.9999312e-4,0.913002,2.4918,41.43,0.0290
3880,485,2.9999306e-4,0.937716,2.5541,43.85,0.0287
3890,486,2.9999303e-4,0.905032,2.4720,45.52,0.0291
3900,487,2.99993e-4,0.825647,2.2834,43.00,0.0288
3910,488,2.9999297e-4,0.855505,2.3526,60.06,0.0371
3920,490,2.999929e-4,0.856414,2.3547,45.55,0.0292
3930,491,2.9999285e-4,0.955200,2.5992,44.72,0.0278
3940,492,2.9999283e-4,0.862091,2.3681,46.32,0.0284
3950,493,2.9999283e-4,0.975120,2.6515,53.28,0.0295
3960,495,2.9999277e-4,0.943650,2.5693,49.68,0.0290
3970,496,2.9999274e-4,0.916208,2.4998,48.91,0.0275
3980,497,2.999927e-4,0.909154,2.4822,50.99,0.0270
3990,498,2.9999268e-4,0.953250,2.5941,48.35,0.0276
4000,500,2.9999262e-4,0.872541,2.3930,42.55,0.0290
4010,501,2.999926e-4,0.882620,2.4172,66.33,0.0392
4020,502,2.9999253e-4,0.907143,2.4772,53.68,0.0292
4030,503,2.999925e-4,0.823700,2.2789,44.17,0.0287
4040,505,2.9999248e-4,0.911285,2.4875,39.90,0.0284
4050,506,2.9999245e-4,0.882279,2.4164,56.83,0.0274
4060,507,2.999924e-4,0.797675,2.2204,40.23,0.0301
4070,508,2.9999236e-4,0.983145,2.6728,45.52,0.0273
4080,510,2.9999233e-4,0.875627,2.4004,41.82,0.0291
4090,511,2.999923e-4,0.872685,2.3933,44.99,0.0290
4100,512,2.9999224e-4,0.912732,2.4911,42.03,0.0284
4110,513,2.999922e-4,0.938534,2.5562,63.00,0.0369
4120,515,2.9999216e-4,0.795362,2.2152,38.94,0.0296
4130,516,2.9999213e-4,0.898608,2.4562,46.17,0.0278
4140,517,2.999921e-4,0.922722,2.5161,49.85,0.0272
4150,518,2.9999207e-4,0.877932,2.4059,46.90,0.0274
4160,520,2.99992e-4,0.919297,2.5075,42.66,0.0310
4170,521,2.9999198e-4,0.851110,2.3422,48.56,0.0344
4180,522,2.9999192e-4,0.872897,2.3938,56.41,0.0300
4190,523,2.9999192e-4,0.948472,2.5818,43.12,0.0306
4200,525,2.9999187e-4,0.922921,2.5166,45.85,0.0281
4210,526,2.9999184e-4,0.890861,2.4372,61.71,0.0397
4220,527,2.9999178e-4,0.847204,2.3331,37.71,0.0297
4230,528,2.9999175e-4,0.846450,2.3314,46.18,0.0275
4240,530,2.999917e-4,0.920505,2.5106,44.08,0.0292
4250,531,2.9999166e-4,0.920852,2.5114,44.28,0.0281
4260,532,2.9999163e-4,0.854736,2.3508,62.77,0.0300
4270,533,2.999916e-4,0.829492,2.2922,46.96,0.0340
