step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
2870,717,9.9994926e-5,1.403389,4.0690,492.99,0.1043
2880,720,9.999488e-5,1.318713,3.7386,441.46,0.1028
2890,722,9.999485e-5,1.393457,4.0288,542.05,0.1009
2900,725,9.999481e-5,1.394992,4.0349,554.46,0.1035
2910,727,9.999478e-5,1.387989,4.0068,1242.83,0.1978
2920,730,9.999474e-5,1.313495,3.7192,543.56,0.0951
2930,732,9.999471e-5,1.342599,3.8290,585.67,0.1056
2940,735,9.9994664e-5,1.410721,4.0989,607.09,0.1005
2950,737,9.9994635e-5,1.371367,3.9407,524.26,0.1011
2960,740,9.999459e-5,1.400812,4.0585,485.77,0.0968
2970,742,9.999456e-5,1.360901,3.8997,591.83,0.1019
2980,745,9.999452e-5,1.408721,4.0907,525.62,0.1000
2990,747,9.9994504e-5,1.380787,3.9780,494.75,0.1033
3000,750,9.9994446e-5,1.438421,4.2140,693.03,0.0973
3010,752,9.999442e-5,1.374002,3.9511,635.56,0.1220
3020,755,9.999437e-5,1.432738,4.1902,551.71,0.1030
3030,757,9.9994344e-5,1.455530,4.2868,604.41,0.1035
3040,760,9.99943e-5,1.406277,4.0807,523.33,0.1018
3050,762,9.999427e-5,1.372590,3.9456,644.73,0.1012
3060,765,9.999423e-5,1.357094,3.8849,558.50,0.0972
3070,767,9.99942e-5,1.393127,4.0274,541.83,0.1042
3080,770,9.9994155e-5,1.369795,3.9345,711.44,0.0970
3090,772,9.9994126e-5,1.428920,4.1742,582.55,0.1012
3100,775,9.999407e-5,1.410510,4.0980,492.74,0.1004
3110,777,9.999405e-5,1.348981,3.8535,661.09,0.1349
3120,780,9.9993995e-5,1.281465,3.6019,509.80,0.1003
3130,782,9.9993966e-5,1.388569,4.0091,346.48,0.1150
3140,785,9.999392e-5,1.442069,4.2294,445.95,0.1013
3150,787,9.999389e-5,1.368245,3.9285,535.28,0.0993
3160,790,9.999385e-5,1.303568,3.6824,615.12,0.0987
3170,792,9.9993806e-5,1.538498,4.6576,589.13,0.1021
3180,795,9.999376e-5,1.444220,4.2385,527.86,0.1016
3190,797,9.999373e-5,1.323593,3.7569,521.84,0.1017
3200,800,9.9993675e-5,1.361137,3.9006,560.65,0.1000
3210,802,9.9993646e-5,1.301543,3.6750,685.25,0.1207
3220,805,9.99936e-5,1.318715,3.7386,584.17,0.0881
3230,807,9.999357e-5,1.391080,4.0192,504.17,0.1003
3240,810,9.999353e-5,1.353686,3.8717,437.72,0.1044
3250,812,9.99935e-5,1.383187,3.9876,588.61,0.1008
3260,815,9.999344e-5,1.342026,3.8268,568.59,0.1018
3270,817,9.999341e-5,1.328019,3.7736,500.08,0.0934
3280,820,9.999337e-5,1.515997,4.5540,673.29,0.1036
3290,822,9.999334e-5,1.399495,4.0532,506.32,0.1078
3300,825,9.999328e-5,1.426969,4.1661,453.58,0.1057
3310,827,9.999325e-5,1.343456,3.8323,514.39,0.1370
3320,830,9.9993194e-5,1.387470,4.0047,553.28,0.1038
3330,832,9.9993165e-5,1.534433,4.6387,486.26,0.1062
3340,835,9.999312e-5,1.253731,3.5034,618.40,0.0986
3350,837,9.999309e-5,1.370797,3.9385,675.44,0.0982
3360,840,9.9993034e-5,1.423759,4.1527,546.77,0.1017
3370,842,9.9993005e-5,1.474873,4.3705,615.15,0.0992
3380,845,9.999295e-5,1.384732,3.9938,441.94,0.1026
3390,847,9.999292e-5,1.391183,4.0196,479.88,0.1073
3400,850,9.9992874e-5,1.411598,4.1025,641.03,0.1030
3410,852,9.999283e-5,1.371739,3.9422,690.21,0.1226
3420,855,9.999279e-5,1.413243,4.1093,628.43,0.0956
3430,857,9.999276e-5,1.331079,3.7851,554.83,0.1012
3440,860,9.99927e-5,1.379171,3.9716,616.54,0.1024
3450,862,9.999267e-5,1.326685,3.7685,598.04,0.0999
3460,865,9.999263e-5,1.382569,3.9851,603.52,0.1033
3470,867,9.999258e-5,1.477307,4.3811,604.35,0.1019
3480,870,9.999254e-5,1.405417,4.0772,600.37,0.1026
3490,872,9.9992496e-5,1.455126,4.2850,586.38,0.0943
3500,875,9.999245e-5,1.337145,3.8082,555.10,0.0980
3510,877,9.999241e-5,1.407106,4.0841,680.67,0.1258
3520,880,9.9992365e-5,1.419965,4.1370,478.26,0.1034
3530,882,9.999232e-5,1.238472,3.4503,591.89,0.0968
3540,885,9.999228e-5,1.266196,3.5473,606.16,0.0990
3550,887,9.9992234e-5,1.307140,3.6956,604.04,0.0952
3560,890,9.9992176e-5,1.352835,3.8684,681.58,0.0995
3570,892,9.999215e-5,1.291309,3.6375,568.44,0.1038
3580,895,9.999209e-5,1.318795,3.7389,474.18,0.0976
3590,897,9.999206e-5,1.344013,3.8344,496.52,0.1016
3600,900,9.9992e-5,1.380901,3.9785,507.51,0.1054
3610,902,9.999197e-5,1.372993,3.9471,592.76,0.1277
3620,905,9.9991914e-5,1.401302,4.0605,659.42,0.0991
3630,907,9.9991885e-5,1.288570,3.6276,583.95,0.1024
3640,910,9.999183e-5,1.342330,3.8280,716.40,0.0997
3650,912,9.99918e-5,1.338017,3.8115,619.50,0.1023
3660,915,9.999174e-5,1.357148,3.8851,562.82,0.1001
3670,917,9.9991696e-5,1.242755,3.4651,559.20,0.0941
3680,920,9.999165e-5,1.385773,3.9979,647.83,0.1025
3690,922,9.999161e-5,1.298121,3.6624,566.95,0.1019
3700,925,9.9991565e-5,1.389783,4.0140,566.37,0.0963
3710,927,9.999152e-5,1.329258,3.7782,709.66,0.1196
3720,930,9.999146e-5,1.295481,3.6528,754.16,0.1038
3730,932,9.9991434e-5,1.380354,3.9763,727.28,0.1005
3740,935,9.9991375e-5,1.409305,4.0931,494.68,0.1052
3750,937,9.999133e-5,1.310650,3.7086,567.75,0.1030
3760,940,9.999127e-5,1.407731,4.0867,536.83,0.1016
3770,942,9.9991244e-5,1.320031,3.7435,525.58,0.1040
3780,945,9.9991186e-5,1.358381,3.8899,583.64,0.1056
3790,947,9.999114e-5,1.288218,3.6263,638.94,0.0987
3800,950,9.99911e-5,1.329702,3.7799,547.64,0.1057
3810,952,9.9991055e-5,1.277295,3.5869,694.16,0.1244
3820,955,9.9991e-5,1.196590,3.3088,576.81,0.0913
3830,957,9.999097e-5,1.202600,3.3288,636.52,0.0904
3840,960,9.999091e-5,1.300809,3.6723,638.65,0.1018
3850,962,9.9990866e-5,1.311349,3.7112,587.39,0.1012
3860,965,9.999081e-5,1.276523,3.5842,552.67,0.0949
3870,967,9.999078e-5,1.282612,3.6060,520.43,0.0965
3880,970,9.999072e-5,1.243080,3.4663,553.29,0.0916
3890,972,9.999068e-5,1.504275,4.5009,547.47,0.1071
3900,975,9.999062e-5,1.379169,3.9716,526.44,0.1044
3910,977,9.9990575e-5,1.338957,3.8151,660.81,0.1269
3920,980,9.999052e-5,1.287279,3.6229,522.60,0.1018
3930,982,9.999049e-5,1.352630,3.8676,431.46,0.1033
3940,985,9.999043e-5,1.535696,4.6446,679.61,0.1015
3950,987,9.9990386e-5,1.326917,3.7694,671.66,0.1019
3960,990,9.999033e-5,1.307762,3.6979,523.47,0.1028
3970,992,9.99903e-5,1.251349,3.4951,696.44,0.1002
3980,995,9.9990226e-5,1.300588,3.6715,628.63,0.1003
3990,997,9.99902e-5,1.267485,3.5519,579.70,0.1019
4000,1000,9.9990124e-5,1.322831,3.7540,609.62,0.1073
4010,1002,9.9990095e-5,1.322990,3.7546,677.33,0.1302
4020,1005,9.999004e-5,1.459360,4.3032,639.42,0.1077
4030,1007,9.998999e-5,1.287535,3.6238,520.68,0.1019
4040,1010,9.9989935e-5,1.344055,3.8346,545.21,0.1039
4050,1012,9.998989e-5,1.240083,3.4559,569.64,0.0986
4060,1015,9.998983e-5,1.327078,3.7700,593.32,0.0992
4070,1017,9.998979e-5,1.197047,3.3103,683.43,0.0972
4080,1020,9.998973e-5,1.241848,3.4620,601.73,0.0964
4090,1022,9.998969e-5,1.310392,3.7076,603.28,0.0997
4100,1025,9.998963e-5,1.182403,3.2622,584.35,0.0944
4110,1027,9.99896e-5,1.228007,3.4144,720.46,0.1165
4120,1030,9.998953e-5,1.307608,3.6973,627.93,0.0975
4130,1032,9.9989484e-5,1.148227,3.1526,508.23,0.0928
4140,1035,9.9989426e-5,1.318471,3.7377,613.04,0.1010
4150,1037,9.99894e-5,1.321592,3.7494,531.20,0.0982
4160,1040,9.9989324e-5,1.137320,3.1184,644.24,0.0901
4170,1042,9.998928e-5,1.197405,3.3115,652.12,0.0957
4180,1045,9.998922e-5,1.325355,3.7635,569.93,0.0999
4190,1047,9.998918e-5,1.278071,3.5897,601.42,0.1022
4200,1050,9.998912e-5,1.481373,4.3990,756.71,0.1000
4210,1052,9.9989076e-5,1.327269,3.7707,624.20,0.1301
4220,1055,9.998902e-5,1.304132,3.6845,643.54,0.0996
4230,1057,9.9988974e-5,1.302178,3.6773,546.01,0.1033
4240,1060,9.9988916e-5,1.358015,3.8885,776.60,0.0972
