step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1,word_loss,dew_d1,dew_d2,dew_d4,dew_d8,dew_d16,dew_d32,dew_d64,dew_d128
37330,9332,5e-4,0.567399,1.7637,808.25,0.5385,0.106483,0.086164,2.917730,0.077925,0.071107,0.081229,0.084573,0.081086,0.089833,0.086717,0.086860
37340,9335,5e-4,0.490353,1.6329,877.04,0.5685,0.101375,0.082512,2.494949,0.083425,0.088340,0.076810,0.077180,0.076576,0.078496,0.088323,0.083036
37350,9337,5e-4,0.520826,1.6834,750.40,0.5569,0.104301,0.084956,2.691475,0.069575,0.091639,0.074417,0.073622,0.076314,0.078661,0.091076,0.088376
37360,9340,5e-4,0.528075,1.6957,871.12,0.5602,0.103409,0.085030,2.721930,0.086631,0.075101,0.095927,0.092535,0.075212,0.078849,0.086412,0.090238
37370,9342,5e-4,0.515563,1.6746,768.61,0.5534,0.104294,0.084830,2.608611,0.070512,0.089586,0.083919,0.078508,0.083187,0.084393,0.088233,0.080826
37380,9345,5e-4,0.514269,1.6724,800.49,0.5605,0.105690,0.086143,2.701144,0.069448,0.101697,0.095478,0.082919,0.081742,0.083710,0.084590,0.093963
37390,9347,5e-4,0.523098,1.6872,825.78,0.5421,0.102197,0.081403,2.703117,0.092012,0.093807,0.094222,0.074221,0.082895,0.075909,0.080769,0.072976
37400,9350,5e-4,0.522413,1.6861,964.02,0.5467,0.106288,0.083912,2.664045,0.101953,0.082212,0.085696,0.084140,0.086199,0.085405,0.079600,0.080495
37410,9352,5e-4,0.543003,1.7212,769.24,0.5779,0.107549,0.085310,2.792433,0.085828,0.119867,0.087699,0.086899,0.077011,0.085460,0.083433,0.089936
37420,9355,5e-4,0.506690,1.6598,876.62,0.5662,0.103111,0.083057,2.640514,0.073430,0.087603,0.116015,0.085798,0.079171,0.079647,0.082503,0.079238
37430,9357,5e-4,0.461937,1.5871,812.23,0.5439,0.098657,0.079982,2.380200,0.078298,0.097236,0.078514,0.084803,0.076365,0.078756,0.079918,0.080018
37440,9360,5e-4,0.519188,1.6807,1078.08,0.5327,0.104448,0.084419,2.713121,0.066661,0.063803,0.104670,0.082751,0.078349,0.088568,0.085050,0.077041
37450,9362,5e-4,0.537138,1.7111,840.50,0.5515,0.107504,0.088370,2.814920,0.103565,0.123574,0.107164,0.088803,0.084882,0.081327,0.088952,0.081837
37460,9365,5e-4,0.516935,1.6769,888.57,0.5547,0.105708,0.084371,2.701190,0.089216,0.088334,0.100645,0.080633,0.086045,0.074282,0.087327,0.088161
37470,9367,5e-4,0.583149,1.7917,876.59,0.5431,0.107413,0.086136,2.969358,0.084324,0.091980,0.093774,0.089265,0.086627,0.082129,0.089005,0.085319
37480,9370,5e-4,0.614851,1.8494,814.62,0.5765,0.112801,0.093620,3.236293,0.081544,0.109014,0.105371,0.087261,0.094602,0.090628,0.094972,0.087609
37490,9372,5e-4,0.590611,1.8051,686.20,0.5546,0.110459,0.088189,3.064944,0.102455,0.094575,0.081329,0.077804,0.090097,0.083725,0.091484,0.091929
37500,9375,5e-4,0.574452,1.7762,938.28,0.5387,0.106232,0.083137,2.942046,0.080717,0.097016,0.082605,0.078259,0.082958,0.079195,0.085002,0.084561
37510,9377,5e-4,0.484406,1.6232,843.62,0.5350,0.104570,0.082589,2.460023,0.095472,0.102724,0.106712,0.088588,0.079143,0.086017,0.081403,0.078884
37520,9380,5e-4,0.572383,1.7725,780.59,0.5317,0.109701,0.086298,3.055552,0.089709,0.081273,0.078673,0.078036,0.084754,0.088083,0.089343,0.075878
37530,9382,5e-4,0.565909,1.7610,774.18,0.5547,0.107742,0.085270,2.908906,0.062560,0.080596,0.086916,0.092174,0.089526,0.082928,0.084087,0.085892
37540,9385,5e-4,0.562275,1.7547,809.42,0.5666,0.106989,0.083272,2.978926,0.076110,0.081188,0.098109,0.077942,0.080021,0.078920,0.087019,0.068985
37550,9387,5e-4,0.543606,1.7222,792.49,0.5354,0.107091,0.083466,2.874887,0.065684,0.093541,0.102526,0.081211,0.091725,0.082296,0.081211,0.081859
37560,9390,5e-4,0.508316,1.6625,884.87,0.5658,0.103047,0.083390,2.587203,0.095735,0.106682,0.084783,0.084354,0.082445,0.082955,0.081196,0.081243
37570,9392,5e-4,0.581636,1.7890,769.65,0.5358,0.107347,0.083694,3.034560,0.084736,0.082702,0.083729,0.080891,0.080801,0.078624,0.087292,0.086379
37580,9395,5e-4,0.499620,1.6481,749.38,0.5726,0.104648,0.084253,2.593361,0.080602,0.108833,0.092507,0.100969,0.077358,0.078934,0.084700,0.085727
37590,9397,5e-4,0.590489,1.8049,909.62,0.5257,0.109241,0.086100,3.027044,0.083830,0.093611,0.091951,0.074690,0.076695,0.080403,0.092196,0.085252
37600,9400,5e-4,0.532748,1.7036,960.20,0.5534,0.108631,0.086701,2.705825,0.094042,0.101240,0.081259,0.085113,0.086940,0.083159,0.086186,0.085636
37610,9402,5e-4,0.531349,1.7012,848.52,0.5247,0.102617,0.081716,2.757891,0.061990,0.082477,0.078422,0.083032,0.080950,0.086623,0.078693,0.084639
37620,9405,5e-4,0.528409,1.6962,776.14,0.5757,0.103662,0.083937,2.764347,0.103977,0.106880,0.086892,0.081323,0.079372,0.085696,0.081643,0.077412
37630,9407,5e-4,0.566148,1.7615,886.40,0.5109,0.108718,0.086817,2.986721,0.098988,0.085163,0.089970,0.091232,0.084005,0.085655,0.087428,0.110964
37640,9410,5e-4,0.560370,1.7513,877.98,0.5434,0.110853,0.090470,2.914025,0.098205,0.101683,0.088311,0.087534,0.091569,0.089253,0.091323,0.085056
37650,9412,5e-4,0.557627,1.7465,863.87,0.5300,0.106785,0.085891,2.908535,0.102061,0.092122,0.091253,0.078162,0.078166,0.088091,0.082983,0.087245
37660,9415,5e-4,0.490376,1.6329,779.84,0.5766,0.105483,0.085582,2.518958,0.078581,0.097252,0.091496,0.094082,0.082694,0.087465,0.086397,0.079504
37670,9417,5e-4,0.541459,1.7185,687.79,0.5499,0.103453,0.082815,2.784012,0.104124,0.093754,0.093499,0.075810,0.081177,0.079024,0.083469,0.079371
37680,9420,5e-4,0.520367,1.6826,739.62,0.5734,0.105185,0.084119,2.717499,0.095240,0.090631,0.088464,0.081563,0.083921,0.082889,0.083569,0.085904
37690,9422,5e-4,0.495637,1.6415,776.89,0.5521,0.104683,0.085507,2.549469,0.112905,0.110695,0.113191,0.083617,0.085629,0.086817,0.082803,0.084124
37700,9425,5e-4,0.503702,1.6548,1084.58,0.5259,0.103865,0.082056,2.580139,0.075974,0.096132,0.086264,0.081427,0.089131,0.079211,0.083545,0.078603
37710,9427,5e-4,0.550895,1.7348,714.82,0.5346,0.109028,0.087679,2.936307,0.082986,0.090477,0.102883,0.088907,0.084902,0.080432,0.090222,0.084995
37720,9430,5e-4,0.529632,1.6983,864.93,0.5536,0.104805,0.085454,2.745337,0.098498,0.084457,0.102549,0.083722,0.088037,0.077053,0.087304,0.086647
37730,9432,5e-4,0.562465,1.7550,813.11,0.5197,0.107928,0.085602,2.931123,0.093279,0.104527,0.081250,0.084076,0.100152,0.081610,0.084159,0.077572
37740,9435,5e-4,0.516280,1.6758,905.75,0.5411,0.104764,0.082696,2.704418,0.097502,0.096676,0.075879,0.086078,0.076517,0.084086,0.084175,0.083671
37750,9437,5e-4,0.563516,1.7568,815.75,0.5347,0.108448,0.087310,3.023122,0.100317,0.088127,0.096369,0.072577,0.093430,0.088553,0.085696,0.083301
37760,9440,5e-4,0.520190,1.6823,808.55,0.5743,0.104782,0.085138,2.716219,0.073066,0.085342,0.098075,0.068598,0.076692,0.087232,0.085818,0.081146
37770,9442,5e-4,0.542490,1.7203,763.23,0.5620,0.107029,0.089758,2.857371,0.094529,0.102603,0.082521,0.092365,0.099034,0.087282,0.087556,0.087319
37780,9445,5e-4,0.579306,1.7848,995.89,0.5413,0.111347,0.089185,3.032170,0.078799,0.088902,0.096604,0.089289,0.084477,0.088260,0.087816,0.092918
37790,9447,5e-4,0.560860,1.7522,806.22,0.5282,0.107478,0.085081,2.978370,0.089798,0.105363,0.086376,0.083348,0.077062,0.081692,0.087200,0.082134
37800,9450,5e-4,0.517946,1.6786,803.46,0.5821,0.103419,0.083841,2.679875,0.077030,0.090778,0.086540,0.075917,0.085581,0.081095,0.084643,0.081921
37810,9452,5e-4,0.569263,1.7670,787.90,0.5620,0.108120,0.086718,2.956441,0.103923,0.089228,0.080067,0.074938,0.080606,0.091139,0.086597,0.080993
37820,9455,5e-4,0.504386,1.6560,953.91,0.5565,0.101112,0.081933,2.524447,0.091396,0.092824,0.077260,0.075227,0.083334,0.076103,0.082013,0.081870
37830,9457,5e-4,0.565966,1.7611,744.12,0.5598,0.109248,0.086438,2.957124,0.104792,0.082866,0.086175,0.082228,0.082057,0.085368,0.089800,0.085044
37840,9460,5e-4,0.535120,1.7077,836.36,0.5750,0.105682,0.086106,2.702561,0.060936,0.103803,0.094175,0.081224,0.090211,0.087064,0.083619,0.088587
37850,9462,5e-4,0.557764,1.7468,848.23,0.5383,0.108627,0.087933,2.939817,0.090810,0.084588,0.104053,0.077387,0.077448,0.089813,0.086355,0.089465
37860,9465,5e-4,0.555055,1.7420,812.45,0.5684,0.109361,0.085962,2.903913,0.098914,0.092677,0.100183,0.095649,0.083158,0.081242,0.087203,0.084824
37870,9467,5e-4,0.615713,1.8510,1050.94,0.5026,0.110716,0.085494,3.258839,0.090503,0.084375,0.096272,0.078711,0.086267,0.080145,0.083610,0.082086
37880,9470,5e-4,0.510114,1.6655,827.94,0.5868,0.106312,0.086345,2.617127,0.057553,0.081746,0.092534,0.079049,0.079489,0.085341,0.090107,0.082568
37890,9472,5e-4,0.535277,1.7079,909.43,0.5355,0.103562,0.081503,2.733223,0.049732,0.080125,0.090441,0.073104,0.071048,0.081660,0.083301,0.084413
37900,9475,5e-4,0.510310,1.6658,884.87,0.5767,0.105393,0.083203,2.583282,0.075056,0.091304,0.085963,0.072092,0.087329,0.083201,0.081615,0.083684
37910,9477,5e-4,0.540536,1.7169,782.89,0.5542,0.103446,0.082577,2.839368,0.092818,0.088405,0.090424,0.071488,0.078668,0.085258,0.081764,0.083168
37920,9480,5e-4,0.540755,1.7173,786.29,0.5699,0.107617,0.088046,2.829543,0.088721,0.097405,0.110065,0.094543,0.083290,0.092227,0.084325,0.087075
37930,9482,5e-4,0.530276,1.6994,722.43,0.5517,0.108723,0.088214,2.811206,0.087623,0.103480,0.086422,0.087616,0.089860,0.082643,0.090853,0.082474
37940,9485,5e-4,0.562101,1.7544,759.04,0.5513,0.109529,0.088364,2.941419,0.115307,0.109197,0.105151,0.089872,0.078505,0.084817,0.085471,0.093871
37950,9487,5e-4,0.511430,1.6677,943.50,0.5220,0.106924,0.085625,2.621227,0.084530,0.095747,0.103362,0.091141,0.081303,0.086725,0.085901,0.083560
37960,9490,5e-4,0.617088,1.8535,1134.72,0.5185,0.109605,0.084292,3.206605,0.081904,0.083762,0.080543,0.082819,0.079354,0.081935,0.082075,0.088643
37970,9492,5e-4,0.546537,1.7273,852.27,0.5344,0.104669,0.085481,2.796399,0.082128,0.076534,0.074221,0.088040,0.087659,0.081782,0.082505,0.090057
37980,9495,5e-4,0.513079,1.6704,693.23,0.5691,0.101725,0.081848,2.728768,0.124716,0.102858,0.080975,0.085462,0.079165,0.077000,0.084665,0.076153
37990,9497,5e-4,0.539770,1.7156,809.38,0.5490,0.107291,0.087353,2.807396,0.090759,0.106008,0.088485,0.080621,0.081703,0.088814,0.086545,0.089001
38000,9500,5e-4,0.524272,1.6892,813.78,0.5472,0.101977,0.082047,2.782557,0.070575,0.069737,0.078934,0.083585,0.076039,0.085410,0.083321,0.077838
38010,9502,5e-4,0.529636,1.6983,696.89,0.5405,0.102863,0.081374,2.801454,0.079010,0.077834,0.065234,0.073585,0.086105,0.079066,0.083670,0.089146
38020,9505,5e-4,0.484591,1.6235,785.86,0.5982,0.101639,0.082538,2.461705,0.069710,0.074483,0.094486,0.088756,0.082490,0.073660,0.086215,0.082210
38030,9507,5e-4,0.549403,1.7322,765.36,0.5503,0.102493,0.082265,2.845068,0.087739,0.096874,0.092890,0.079131,0.079778,0.082086,0.080595,0.082751
38040,9510,5e-4,0.523650,1.6882,784.39,0.5586,0.103342,0.082378,2.686166,0.112987,0.085577,0.071362,0.081800,0.078335,0.090828,0.081359,0.077085
38050,9512,5e-4,0.492505,1.6364,795.66,0.5411,0.102593,0.082350,2.571100,0.101861,0.085354,0.087421,0.077564,0.077837,0.077001,0.083720,0.088986
38060,9515,5e-4,0.520386,1.6827,771.85,0.5667,0.105727,0.084840,2.714916,0.085874,0.102939,0.083977,0.079780,0.083383,0.082684,0.083277,0.092766
38070,9517,5e-4,0.544308,1.7234,920.05,0.5174,0.109352,0.087566,2.845625,0.087729,0.117646,0.085888,0.073157,0.083244,0.086115,0.087647,0.088585
38080,9520,5e-4,0.492670,1.6367,877.04,0.5634,0.105821,0.083998,2.553591,0.092701,0.095329,0.095318,0.071957,0.078548,0.084578,0.084342,0.084113
38090,9522,5e-4,0.558552,1.7481,780.78,0.5322,0.109977,0.086780,3.000014,0.081888,0.092168,0.096671,0.082763,0.082192,0.086605,0.086861,0.087293
38100,9525,5e-4,0.598645,1.8197,981.36,0.5366,0.109997,0.085675,3.142609,0.081350,0.076107,0.084752,0.082280,0.084624,0.084512,0.082535,0.090864
38110,9527,5e-4,0.509364,1.6642,772.16,0.5522,0.105528,0.085511,2.623588,0.070734,0.087312,0.082207,0.067983,0.086869,0.083521,0.086608,0.088513
38120,9530,5e-4,0.534290,1.7062,853.28,0.5647,0.105283,0.083984,2.760393,0.090105,0.087849,0.084280,0.082471,0.079335,0.085041,0.082820,0.086042
38130,9532,5e-4,0.574537,1.7763,785.47,0.5397,0.110491,0.086339,3.013986,0.098271,0.090031,0.089203,0.088166,0.082181,0.085313,0.086135,0.089318
38140,9535,5e-4,0.487394,1.6281,890.34,0.5502,0.103336,0.083874,2.480082,0.065457,0.073730,0.090644,0.086299,0.080115,0.081067,0.086563,0.084517
38150,9537,5e-4,0.540267,1.7165,753.78,0.5447,0.109913,0.086363,2.861169,0.096032,0.107962,0.102267,0.080140,0.082070,0.081304,0.089173,0.085406
38160,9540,5e-4,0.561253,1.7529,815.03,0.5666,0.107600,0.084706,2.935211,0.095744,0.089189,0.087710,0.084696,0.080155,0.083762,0.083218,0.094893
38170,9542,5e-4,0.572881,1.7734,745.71,0.5618,0.108432,0.086991,2.928521,0.088483,0.098270,0.094156,0.080882,0.085355,0.080344,0.086845,0.092718
38180,9545,5e-4,0.532167,1.7026,922.76,0.5530,0.104050,0.084169,2.795138,0.092190,0.080078,0.090775,0.086605,0.084889,0.084446,0.082753,0.081434
38190,9547,5e-4,0.534228,1.7061,898.27,0.5348,0.105318,0.084050,2.760737,0.093707,0.092504,0.072926,0.077161,0.082240,0.084481,0.080797,0.086539
38200,9550,5e-4,0.541626,1.7188,772.64,0.5617,0.106588,0.087418,2.792475,0.071164,0.076640,0.097111,0.090545,0.089105,0.083236,0.087782,0.089095
38210,9552,5e-4,0.503538,1.6546,1014.21,0.4966,0.103760,0.083456,2.651918,0.065958,0.081067,0.096320,0.089186,0.078689,0.076548,0.082222,0.085837
38220,9555,5e-4,0.488123,1.6293,815.75,0.5437,0.104108,0.086741,2.535147,0.105881,0.101732,0.080790,0.078430,0.078791,0.091654,0.083984,0.089880
38230,9557,5e-4,0.537482,1.7117,751.30,0.5467,0.103690,0.086370,2.847089,0.077487,0.070968,0.093854,0.087870,0.088355,0.086266,0.088764,0.074364
38240,9560,5e-4,0.559383,1.7496,870.80,0.5392,0.107771,0.086455,2.932935,0.089219,0.081681,0.089519,0.083383,0.088040,0.088912,0.085850,0.077755
38250,9562,5e-4,0.550114,1.7335,786.98,0.5244,0.108141,0.085258,2.878048,0.066928,0.082981,0.078867,0.084889,0.086963,0.080195,0.082664,0.092750
38260,9565,5e-4,0.517291,1.6775,942.06,0.5529,0.103890,0.083491,2.667490,0.072492,0.069285,0.076241,0.087805,0.072541,0.080357,0.085072,0.082456
38270,9567,5e-4,0.447061,1.5637,693.53,0.5357,0.099338,0.080611,2.295351,0.084232,0.088008,0.076534,0.085986,0.085972,0.075823,0.080974,0.080854
38280,9570,5e-4,0.591389,1.8065,923.91,0.5275,0.108139,0.087426,3.128482,0.080348,0.087912,0.081867,0.083588,0.082634,0.084167,0.090762,0.087487
38290,9572,5e-4,0.483506,1.6217,834.39,0.5242,0.104276,0.084517,2.564587,0.071685,0.071865,0.091666,0.078313,0.082447,0.085851,0.085725,0.078992
38300,9575,5e-4,0.516609,1.6763,764.55,0.5656,0.107549,0.086511,2.667578,0.094082,0.090293,0.106691,0.072352,0.080256,0.086418,0.088100,0.081335
38310,9577,5e-4,0.506558,1.6596,681.50,0.5519,0.106071,0.086639,2.651047,0.099589,0.089496,0.098363,0.070214,0.086258,0.085581,0.086905,0.087626
38320,9580,5e-4,0.547318,1.7286,987.24,0.5290,0.105513,0.086275,2.887956,0.114737,0.111337,0.084686,0.079982,0.082818,0.087726,0.082894,0.083630
38330,9582,5e-4,0.571725,1.7713,980.46,0.5139,0.106869,0.086550,2.949156,0.092415,0.073153,0.078812,0.078570,0.088330,0.085890,0.089257,0.082478
38340,9585,5e-4,0.604170,1.8297,929.65,0.5290,0.108913,0.086704,3.139258,0.068379,0.078113,0.083561,0.079090,0.085432,0.085066,0.085450,0.090642
38350,9587,5e-4,0.519149,1.6806,914.19,0.5042,0.103316,0.084029,2.712205,0.103262,0.105105,0.085493,0.081755,0.085540,0.086134,0.079497,0.079542
38360,9590,5e-4,0.565756,1.7608,831.28,0.5195,0.107926,0.087354,3.021189,0.085202,0.077898,0.090473,0.103804,0.085951,0.083471,0.090161,0.076074
38370,9592,5e-4,0.485034,1.6242,818.45,0.5398,0.101395,0.083441,2.471608,0.077694,0.096485,0.083508,0.070274,0.072661,0.085298,0.083969,0.081258
38380,9595,5e-4,0.464764,1.5916,836.42,0.5680,0.101242,0.083658,2.376136,0.096099,0.090040,0.089265,0.075186,0.078009,0.089559,0.083432,0.077796
38390,9597,5e-4,0.534280,1.7062,754.47,0.5302,0.108951,0.091357,2.853177,0.073971,0.102317,0.094920,0.091413,0.089798,0.092625,0.093461,0.085838
38400,9600,5e-4,0.554303,1.7407,1004.06,0.5617,0.107443,0.087767,2.830654,0.097873,0.092215,0.079868,0.080330,0.091110,0.085603,0.086065,0.087140
38410,9602,5e-4,0.569428,1.7673,764.58,0.5356,0.110310,0.091007,3.009558,0.065086,0.082884,0.082390,0.086617,0.082329,0.090824,0.095281,0.092532
38420,9605,5e-4,0.577316,1.7813,806.44,0.5499,0.111499,0.089196,3.098955,0.080327,0.100830,0.088338,0.084749,0.091512,0.087676,0.085582,0.090965
38430,9607,5e-4,0.533282,1.7045,1012.71,0.5251,0.106281,0.084126,2.780507,0.107601,0.094264,0.080804,0.083447,0.081149,0.087517,0.084700,0.081977
38440,9610,5e-4,0.568809,1.7662,880.48,0.5583,0.105616,0.081906,2.986200,0.077096,0.089506,0.083136,0.070038,0.080305,0.074146,0.085635,0.083154
38450,9612,5e-4,0.560036,1.7507,849.45,0.5294,0.107184,0.085260,2.938355,0.090125,0.083060,0.069643,0.082451,0.086615,0.079914,0.087403,0.085403
38460,9615,5e-4,0.498100,1.6456,747.13,0.5402,0.104075,0.083963,2.704533,0.100711,0.106777,0.076621,0.081855,0.076165,0.084865,0.086041,0.081211
38470,9617,5e-4,0.533838,1.7055,762.60,0.5623,0.104405,0.085387,2.757859,0.113176,0.114165,0.086034,0.082015,0.086989,0.079138,0.084129,0.091483
38480,9620,5e-4,0.497062,1.6439,944.52,0.5477,0.101419,0.081147,2.590334,0.075457,0.073141,0.082101,0.077360,0.086699,0.079203,0.082442,0.074428
38490,9622,5e-4,0.550168,1.7335,863.60,0.5478,0.107113,0.086763,2.829948,0.095430,0.086285,0.102345,0.091550,0.082082,0.081605,0.085779,0.085435
38500,9625,5e-4,0.577971,1.7824,821.47,0.5742,0.112282,0.089993,3.060324,0.093008,0.098164,0.112830,0.093329,0.086014,0.088278,0.087446,0.095399
38510,9627,5e-4,0.505569,1.6579,775.95,0.5326,0.105354,0.085802,2.664059,0.086225,0.093195,0.083213,0.074772,0.076834,0.083218,0.088687,0.087355
38520,9630,5e-4,0.606600,1.8342,957.18,0.5287,0.111482,0.086604,3.200756,0.090604,0.096749,0.077756,0.081946,0.083396,0.084762,0.085078,0.090846
38530,9632,5e-4,0.502940,1.6536,781.78,0.5559,0.101695,0.079793,2.581025,0.087123,0.094810,0.083415,0.073844,0.077602,0.076203,0.078753,0.084045
38540,9635,5e-4,0.558151,1.7474,781.86,0.5622,0.107878,0.085157,2.963603,0.087387,0.098619,0.102763,0.079741,0.093006,0.082369,0.086901,0.077890
38550,9637,5e-4,0.574457,1.7762,883.07,0.5344,0.110891,0.087376,2.977030,0.080198,0.109003,0.099791,0.090584,0.083277,0.081800,0.086430,0.095255
38560,9640,5e-4,0.550461,1.7341,765.86,0.5600,0.107176,0.084689,2.906565,0.076648,0.069949,0.088281,0.084089,0.074587,0.080114,0.085842,0.098392
38570,9642,5e-4,0.568920,1.7664,820.02,0.5245,0.105995,0.085913,3.017144,0.100651,0.094539,0.087995,0.079674,0.088361,0.084667,0.082243,0.085968
38580,9645,5e-4,0.486961,1.6274,809.52,0.5675,0.102552,0.080853,2.538965,0.094237,0.094514,0.089230,0.079942,0.081259,0.075752,0.085189,0.067142
38590,9647,5e-4,0.523751,1.6883,891.91,0.5257,0.102979,0.081086,2.701485,0.068229,0.099115,0.092713,0.080634,0.079719,0.076771,0.077927,0.083744
38600,9650,5e-4,0.584714,1.7945,1029.65,0.5435,0.107149,0.083795,2.962086,0.083799,0.077980,0.084071,0.087751,0.082804,0.080883,0.082294,0.084215
38610,9652,5e-4,0.523768,1.6884,941.58,0.5414,0.101807,0.080901,2.686170,0.105958,0.096720,0.080608,0.081439,0.079681,0.077117,0.084732,0.078657
38620,9655,5e-4,0.520346,1.6826,840.98,0.5842,0.104427,0.085414,2.687407,0.068593,0.080728,0.082095,0.077060,0.086409,0.080724,0.087452,0.089617
38630,9657,5e-4,0.530925,1.7005,890.17,0.5404,0.104241,0.083722,2.735361,0.100683,0.084343,0.091126,0.077209,0.085624,0.077240,0.083141,0.083517
38640,9660,5e-4,0.567735,1.7643,1168.26,0.5150,0.106368,0.083597,2.962527,0.073279,0.091911,0.081689,0.079644,0.082311,0.077568,0.083515,0.086661
38650,9662,5e-4,0.618414,1.8560,1115.19,0.5340,0.110312,0.084970,3.194964,0.082330,0.087998,0.086119,0.075876,0.084293,0.081477,0.084822,0.089825
38660,9665,5e-4,0.489458,1.6314,746.98,0.5696,0.105440,0.085951,2.555710,0.064833,0.081984,0.087418,0.085294,0.087351,0.085633,0.086656,0.079065
38670,9667,5e-4,0.535156,1.7077,703.70,0.5429,0.106318,0.087984,2.790107,0.087146,0.087044,0.095079,0.089573,0.077159,0.083692,0.089622,0.078668
38680,9670,5e-4,0.556199,1.7440,916.48,0.5471,0.105586,0.086056,2.899544,0.087669,0.085666,0.085269,0.074239,0.084148,0.086058,0.087830,0.082245
38690,9672,5e-4,0.558015,1.7472,1181.18,0.5025,0.104144,0.083312,2.892460,0.071999,0.080503,0.082080,0.093968,0.078755,0.080487,0.080250,0.087700
38700,9675,5e-4,0.550027,1.7333,841.08,0.5561,0.106522,0.087108,2.890936,0.075911,0.094499,0.087748,0.088028,0.080631,0.085687,0.085739,0.092947
38710,9677,5e-4,0.515060,1.6737,761.23,0.5291,0.102252,0.082837,2.622262,0.091763,0.092423,0.087674,0.078957,0.080681,0.083005,0.086331,0.078771
38720,9680,5e-4,0.501405,1.6510,758.39,0.5662,0.103710,0.085439,2.648327,0.075745,0.092144,0.094303,0.077290,0.093678,0.084903,0.085298,0.082526
38730,9682,5e-4,0.504042,1.6554,785.65,0.5323,0.105000,0.084958,2.671839,0.069914,0.090886,0.090482,0.087717,0.088536,0.081469,0.084626,0.085261
38740,9685,5e-4,0.491870,1.6354,925.95,0.5427,0.102145,0.080950,2.505765,0.106718,0.095993,0.108718,0.074576,0.083762,0.083056,0.076585,0.083246
38750,9687,5e-4,0.544983,1.7246,785.34,0.5663,0.105811,0.084088,2.825595,0.119872,0.127201,0.097160,0.089913,0.081024,0.082733,0.082718,0.084569
38760,9690,5e-4,0.567955,1.7647,957.10,0.5448,0.110825,0.089961,2.963519,0.116667,0.090246,0.097251,0.089481,0.094105,0.087230,0.088134,0.087346
38770,9692,5e-4,0.520248,1.6824,1094.17,0.5087,0.105866,0.085553,2.680325,0.085836,0.107462,0.089552,0.078994,0.099223,0.085181,0.085776,0.083824
38780,9695,5e-4,0.556430,1.7444,1036.75,0.5298,0.108374,0.088867,2.897360,0.119715,0.109446,0.101369,0.075393,0.095766,0.089882,0.084530,0.089906
38790,9697,5e-4,0.533019,1.7041,906.16,0.5351,0.111165,0.090257,2.737194,0.085278,0.108532,0.105180,0.104574,0.093672,0.089985,0.086238,0.090217
38800,9700,5e-4,0.546372,1.7270,812.45,0.5605,0.107255,0.088702,2.845052,0.115230,0.098778,0.086935,0.089587,0.080952,0.089146,0.089485,0.088380
