step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,word_loss
2920,2920,9.7004365e-4,0.955289,2.5994,3038.77,2.1108,4.033129
2930,2930,9.6984045e-4,0.967595,2.6316,2901.63,2.1515,3.960171
2940,2940,9.696366e-4,0.972955,2.6458,3685.41,1.9668,3.937127
2950,2950,9.6943206e-4,0.894406,2.4459,2801.19,2.2041,3.648121
2960,2960,9.692268e-4,0.937381,2.5533,3013.69,2.1042,3.900300
2970,2970,9.6902094e-4,0.882271,2.4164,2979.78,2.1172,3.573401
2980,2980,9.688145e-4,0.982168,2.6702,3295.81,2.0328,4.117349
2990,2990,9.686073e-4,0.926649,2.5260,3112.52,2.0796,3.834164
3000,3000,9.6839946e-4,0.945611,2.5744,3116.98,2.0829,3.824660
3010,3010,9.6819096e-4,0.993114,2.6996,3055.05,2.0928,4.140409
3020,3020,9.6798176e-4,0.941346,2.5634,2954.95,2.1228,3.873454
3030,3030,9.6777204e-4,0.903187,2.4675,3092.40,2.0860,3.786973
3040,3040,9.675615e-4,1.010286,2.7464,3220.85,2.0511,4.261178
3050,3050,9.673504e-4,0.989842,2.6908,2969.48,2.1172,4.195827
3060,3060,9.6713856e-4,0.999305,2.7164,3126.50,2.0789,4.176322
3070,3070,9.669261e-4,0.970227,2.6385,3036.72,2.1031,4.178871
3080,3080,9.6671295e-4,0.961472,2.6155,3547.00,1.9822,4.125494
3090,3090,9.6649927e-4,0.960889,2.6140,3182.96,2.0626,4.031982
3100,3100,9.662848e-4,0.874382,2.3974,3156.80,2.0690,3.687425
3110,3110,9.660697e-4,0.958806,2.6086,3520.55,1.9880,4.052890
3120,3120,9.658539e-4,1.025727,2.7891,3441.77,2.0059,4.399579
3130,3130,9.656375e-4,1.018566,2.7692,3283.22,2.0398,4.266302
3140,3140,9.6542045e-4,0.885587,2.4244,2784.38,2.1838,3.692079
3150,3150,9.652028e-4,1.036759,2.8201,3286.73,2.0465,4.449591
3160,3160,9.649845e-4,0.951746,2.5902,2810.72,2.1904,4.079128
3170,3170,9.647654e-4,0.977379,2.6575,3368.86,2.0252,3.942458
3180,3180,9.645457e-4,0.998346,2.7138,3164.31,2.0795,4.190255
3190,3190,9.643254e-4,0.993449,2.7005,3035.01,2.1130,4.211051
3200,3200,9.641044e-4,0.952100,2.5911,3172.68,2.0749,4.030164
3210,3210,9.638827e-4,0.886284,2.4261,3357.56,2.0397,3.713273
3220,3220,9.636604e-4,0.876331,2.4021,2957.49,2.1366,3.645246
3230,3230,9.634375e-4,1.014153,2.7570,4377.92,1.8743,4.287913
3240,3240,9.6321385e-4,0.960380,2.6127,3635.96,1.9861,3.995759
3250,3250,9.6298964e-4,0.993805,2.7015,2960.95,2.1355,4.056078
3260,3260,9.627647e-4,0.948624,2.5822,3293.54,2.0432,4.002648
3270,3270,9.625391e-4,0.947105,2.5782,2928.42,2.1383,4.086706
3280,3280,9.62313e-4,0.961383,2.6153,4199.62,1.8833,4.033256
3290,3290,9.620861e-4,0.931269,2.5377,2988.57,2.1243,3.850724
3300,3300,9.618586e-4,0.955768,2.6007,3259.01,2.0580,3.931398
3310,3310,9.6163043e-4,1.070582,2.9171,3403.02,2.0220,4.585706
3320,3320,9.6140156e-4,0.856086,2.3539,3316.39,2.0377,3.517461
3330,3330,9.611721e-4,1.017701,2.7668,3145.16,2.0808,4.312153
3340,3340,9.6094207e-4,1.049943,2.8575,3493.71,2.0078,4.435023
3350,3350,9.607113e-4,0.957496,2.6052,3107.22,2.0908,4.132407
3360,3360,9.6047984e-4,0.890079,2.4353,2925.90,2.1453,3.634431
3370,3370,9.6024777e-4,0.961447,2.6155,2663.87,2.2282,3.993247
3380,3380,9.6001505e-4,0.856164,2.3541,2773.02,2.1887,3.510077
3390,3390,9.597817e-4,0.943618,2.5693,3571.13,1.9833,3.882472
3400,3400,9.595477e-4,0.942882,2.5674,3654.52,1.9681,3.927288
3410,3410,9.5931307e-4,0.895279,2.4480,2877.54,2.1536,3.637511
3420,3420,9.590778e-4,0.927423,2.5280,2894.28,2.1627,3.952826
